Timestamp,FuelConsumption,ProductionLoad,Temperature,CurrentNox,NextHourNox,RiskLabel
2024-02-16 04:00:00,383.75,44.29,797.12,54.98,59.66,Safe
2024-02-16 05:00:00,421.21,52.73,872.64,60.28,57.44,Safe
2024-02-16 06:00:00,457.79,58.38,870.75,73.56,79.26,Safe
2024-02-16 07:00:00,446.12,60.71,881.46,84.69,82.14,Warning
2024-02-16 08:00:00,452.9,63.0,922.9,73.62,86.64,Warning
2024-02-16 09:00:00,574.35,96.76,1085.5,127.97,119.35,Critical
2024-02-16 10:00:00,537.26,82.79,1039.14,119.64,115.82,Critical
2024-02-16 11:00:00,555.78,86.61,1025.43,115.52,112.75,Critical
2024-02-16 12:00:00,511.27,78.49,989.5,114.03,111.06,Critical
2024-02-16 13:00:00,563.38,88.94,1049.35,120.13,121.21,Critical
2024-02-16 14:00:00,517.14,80.31,982.59,111.23,109.34,Critical
2024-02-16 15:00:00,599.59,97.55,1071.84,141.8,144.03,Critical
2024-02-16 16:00:00,574.62,90.46,1076.85,126.6,132.0,Critical
2024-02-16 17:00:00,560.22,86.91,1022.47,120.53,115.71,Critical
2024-02-16 18:00:00,437.97,59.08,921.41,72.62,60.1,Safe
2024-02-16 19:00:00,483.12,74.42,985.46,100.21,112.89,Critical
2024-02-16 20:00:00,492.55,75.28,942.35,91.94,105.31,Critical
2024-02-16 21:00:00,496.73,72.1,972.17,97.43,98.23,Warning
2024-02-16 22:00:00,428.36,48.52,854.09,69.88,73.42,Safe
2024-02-16 23:00:00,422.15,56.73,892.95,63.36,59.18,Safe
2024-02-17 00:00:00,389.54,45.79,825.83,51.32,48.49,Safe
2024-02-17 01:00:00,348.54,39.08,774.72,45.67,45.23,Safe
2024-02-17 02:00:00,395.24,52.22,890.72,48.64,59.23,Safe
2024-02-17 03:00:00,370.53,45.0,822.77,66.92,75.25,Safe
2024-02-17 04:00:00,374.89,51.01,835.62,66.84,70.21,Safe
2024-02-17 05:00:00,395.31,44.09,830.51,42.44,40.65,Safe
2024-02-17 06:00:00,426.78,64.5,906.16,63.57,59.03,Safe
2024-02-17 07:00:00,441.95,61.41,886.17,78.64,80.66,Warning
2024-02-17 08:00:00,458.43,68.73,935.39,80.59,88.07,Warning
2024-02-17 09:00:00,585.1,99.37,1082.21,147.3,150.15,Critical
2024-02-17 10:00:00,548.99,82.43,992.08,118.62,121.83,Critical
2024-02-17 11:00:00,550.09,86.82,1051.84,123.91,122.19,Critical
2024-02-17 12:00:00,549.52,90.76,1051.3,121.6,129.72,Critical
2024-02-17 13:00:00,547.87,89.03,1072.7,138.58,143.42,Critical
2024-02-17 14:00:00,577.04,96.94,1065.9,141.63,137.66,Critical
2024-02-17 15:00:00,507.67,77.07,947.34,108.1,110.0,Critical
2024-02-17 16:00:00,574.46,93.01,1068.32,141.69,143.03,Critical
2024-02-17 17:00:00,555.98,82.36,1052.63,111.73,113.86,Critical
2024-02-17 18:00:00,459.41,71.56,969.48,104.4,95.22,Warning
2024-02-17 19:00:00,472.59,68.27,1012.09,93.35,96.78,Warning
2024-02-17 20:00:00,439.38,60.95,912.06,81.93,92.46,Warning
2024-02-17 21:00:00,445.69,58.11,895.73,75.37,77.94,Safe
2024-02-17 22:00:00,449.85,61.22,858.68,62.52,72.13,Safe
2024-02-17 23:00:00,445.31,59.26,905.71,85.81,81.17,Warning
2024-02-18 00:00:00,377.11,43.07,819.06,36.41,35.46,Safe
2024-02-18 01:00:00,427.15,60.05,891.29,68.05,67.02,Safe
2024-02-18 02:00:00,400.28,45.83,826.14,52.93,53.46,Safe
2024-02-18 03:00:00,405.26,48.52,841.1,44.71,50.6,Safe
2024-02-18 04:00:00,392.86,45.01,821.09,45.86,44.41,Safe
2024-02-18 05:00:00,406.9,47.3,882.47,63.94,68.4,Safe
2024-02-18 06:00:00,486.33,70.12,942.44,91.73,97.64,Warning
2024-02-18 07:00:00,457.81,59.27,900.07,77.21,85.56,Warning
2024-02-18 08:00:00,480.13,68.71,934.66,84.78,101.38,Critical
2024-02-18 09:00:00,480.13,70.8,971.24,96.44,83.17,Warning
2024-02-18 10:00:00,486.43,71.63,962.04,94.38,102.6,Critical
2024-02-18 11:00:00,582.19,95.63,1071.99,122.34,117.33,Critical
2024-02-18 12:00:00,470.17,69.36,904.43,88.03,79.86,Safe
2024-02-18 13:00:00,503.93,70.27,956.7,87.67,88.63,Warning
2024-02-18 14:00:00,504.35,75.05,968.44,109.6,101.59,Critical
2024-02-18 15:00:00,513.49,78.04,988.86,104.15,110.65,Critical
2024-02-18 16:00:00,552.28,86.71,1007.54,140.6,135.57,Critical
2024-02-18 17:00:00,581.8,85.02,1056.63,133.22,136.12,Critical
2024-02-18 18:00:00,509.68,81.38,1025.75,110.84,110.65,Critical
2024-02-18 19:00:00,452.37,66.05,961.73,92.77,85.3,Warning
2024-02-18 20:00:00,477.35,74.17,996.08,83.37,92.69,Warning
2024-02-18 21:00:00,519.38,80.66,1016.33,119.57,113.04,Critical
2024-02-18 22:00:00,400.56,49.28,821.27,52.67,69.33,Safe
2024-02-18 23:00:00,401.89,52.1,901.05,67.29,63.52,Safe
2024-02-19 00:00:00,361.56,42.28,790.99,40.96,43.49,Safe
2024-02-19 01:00:00,393.35,47.84,833.3,52.89,56.22,Safe
2024-02-19 02:00:00,385.93,48.24,856.75,57.27,53.37,Safe
2024-02-19 03:00:00,423.66,54.83,890.79,71.51,73.46,Safe
2024-02-19 04:00:00,441.96,56.59,895.54,74.65,77.67,Safe
2024-02-19 05:00:00,407.88,49.6,839.19,61.44,62.09,Safe
2024-02-19 06:00:00,463.45,62.78,900.55,70.0,65.18,Safe
2024-02-19 07:00:00,458.56,60.84,959.96,103.0,101.46,Critical
2024-02-19 08:00:00,463.16,64.8,923.14,87.9,97.69,Warning
2024-02-19 09:00:00,537.98,85.05,1021.69,121.65,126.86,Critical
2024-02-19 10:00:00,487.95,74.69,957.75,96.79,95.12,Warning
2024-02-19 11:00:00,491.4,74.22,976.48,93.65,86.78,Warning
2024-02-19 12:00:00,516.31,80.91,1008.91,112.47,115.66,Critical
2024-02-19 13:00:00,509.24,74.75,973.39,105.36,106.49,Critical
2024-02-19 14:00:00,565.69,90.21,1059.45,138.54,132.45,Critical
2024-02-19 15:00:00,525.51,78.94,1033.5,128.79,136.51,Critical
2024-02-19 16:00:00,552.24,92.12,1047.51,139.24,132.21,Critical
2024-02-19 17:00:00,596.16,94.03,1071.1,121.6,130.05,Critical
2024-02-19 18:00:00,457.86,65.96,915.55,82.26,85.8,Warning
2024-02-19 19:00:00,443.64,64.76,930.28,86.79,102.24,Critical
2024-02-19 20:00:00,470.33,69.12,933.09,87.97,94.92,Warning
2024-02-19 21:00:00,484.21,62.36,900.24,84.77,81.22,Warning
2024-02-19 22:00:00,386.09,47.88,807.29,38.31,44.92,Safe
2024-02-19 23:00:00,439.85,61.1,907.65,86.49,81.34,Warning
2024-02-20 00:00:00,395.47,49.54,857.15,45.99,50.04,Safe
2024-02-20 01:00:00,393.84,48.98,885.83,49.46,60.66,Safe
2024-02-20 02:00:00,361.3,43.06,825.63,41.38,42.31,Safe
2024-02-20 03:00:00,390.16,47.04,825.31,55.54,68.88,Safe
2024-02-20 04:00:00,409.9,48.71,813.64,46.43,52.01,Safe
2024-02-20 05:00:00,375.68,42.82,787.23,40.23,37.71,Safe
2024-02-20 06:00:00,444.96,65.13,897.15,91.78,86.69,Warning
2024-02-20 07:00:00,443.7,62.13,951.97,82.27,82.31,Warning
2024-02-20 08:00:00,478.44,71.54,964.03,99.53,117.78,Critical
2024-02-20 09:00:00,520.46,79.93,986.82,99.71,101.69,Critical
2024-02-20 10:00:00,549.83,82.8,992.88,115.5,118.38,Critical
2024-02-20 11:00:00,556.88,89.74,1029.87,123.81,120.93,Critical
2024-02-20 12:00:00,598.77,100.0,1086.6,135.69,138.37,Critical
2024-02-20 13:00:00,600.0,96.26,1100.0,139.41,140.74,Critical
2024-02-20 14:00:00,600.0,98.48,1091.74,126.08,129.09,Critical
2024-02-20 15:00:00,600.0,100.0,1068.16,144.6,133.57,Critical
2024-02-20 16:00:00,599.53,93.03,1100.0,133.82,136.37,Critical
2024-02-20 17:00:00,565.38,89.63,1023.07,123.36,128.81,Critical
2024-02-20 18:00:00,441.15,67.24,923.2,92.3,98.29,Warning
2024-02-20 19:00:00,472.78,65.28,955.22,92.99,103.88,Critical
2024-02-20 20:00:00,458.35,70.16,959.93,89.69,83.96,Warning
2024-02-20 21:00:00,459.69,63.34,906.36,74.45,80.12,Warning
2024-02-20 22:00:00,373.45,49.36,819.71,66.58,60.59,Safe
2024-02-20 23:00:00,396.62,50.79,832.68,50.01,54.38,Safe
2024-02-21 00:00:00,395.03,50.03,830.21,64.78,63.58,Safe
2024-02-21 01:00:00,401.62,53.1,865.65,52.49,47.31,Safe
2024-02-21 02:00:00,406.36,52.81,868.25,73.09,79.82,Safe
2024-02-21 03:00:00,369.58,38.78,790.63,52.84,47.49,Safe
2024-02-21 04:00:00,378.24,47.06,834.44,40.16,35.91,Safe
2024-02-21 05:00:00,391.15,45.88,806.28,57.91,57.48,Safe
2024-02-21 06:00:00,430.0,60.88,910.85,80.93,79.36,Safe
2024-02-21 07:00:00,458.75,65.35,954.92,93.52,94.98,Warning
2024-02-21 08:00:00,488.77,71.06,951.72,99.08,86.98,Warning
2024-02-21 09:00:00,518.73,83.17,1011.84,105.95,107.81,Critical
2024-02-21 10:00:00,561.08,94.86,1076.13,130.79,131.74,Critical
2024-02-21 11:00:00,522.41,78.88,1019.0,124.19,122.76,Critical
2024-02-21 12:00:00,571.6,88.97,1025.17,116.86,117.78,Critical
2024-02-21 13:00:00,584.97,96.52,1100.0,140.82,144.82,Critical
2024-02-21 14:00:00,480.8,71.8,968.27,106.03,108.78,Critical
2024-02-21 15:00:00,494.82,73.16,966.43,91.62,96.56,Warning
2024-02-21 16:00:00,494.54,73.44,993.89,90.07,89.9,Warning
2024-02-21 17:00:00,521.52,79.53,971.64,98.35,106.76,Critical
2024-02-21 18:00:00,460.72,74.03,981.64,100.27,97.87,Warning
2024-02-21 19:00:00,482.67,74.41,981.52,89.86,97.42,Warning
2024-02-21 20:00:00,458.93,67.69,917.87,86.6,78.23,Safe
2024-02-21 21:00:00,475.19,68.27,951.48,103.11,106.93,Critical
2024-02-21 22:00:00,455.96,63.34,922.93,83.52,80.72,Warning
2024-02-21 23:00:00,424.35,53.86,865.37,62.4,60.77,Safe
2024-02-22 00:00:00,402.69,49.77,867.83,63.7,73.49,Safe
2024-02-22 01:00:00,344.59,40.7,790.92,42.85,57.55,Safe
2024-02-22 02:00:00,401.22,45.24,832.15,60.15,49.79,Safe
2024-02-22 03:00:00,386.49,42.17,807.95,63.65,57.39,Safe
2024-02-22 04:00:00,347.43,41.26,792.78,47.5,43.95,Safe
2024-02-22 05:00:00,399.82,48.79,855.01,77.02,93.97,Warning
2024-02-22 06:00:00,465.26,68.4,937.43,93.86,95.25,Warning
2024-02-22 07:00:00,480.46,69.63,915.74,85.65,83.63,Warning
2024-02-22 08:00:00,482.31,66.89,894.83,106.73,103.42,Critical
2024-02-22 09:00:00,600.0,97.37,1100.0,139.77,133.03,Critical
2024-02-22 10:00:00,554.32,85.95,1002.9,111.31,113.28,Critical
2024-02-22 11:00:00,483.01,69.72,954.75,113.1,108.16,Critical
2024-02-22 12:00:00,503.08,76.96,986.01,99.08,120.53,Critical
2024-02-22 13:00:00,476.19,68.41,933.94,85.15,76.12,Safe
2024-02-22 14:00:00,600.0,97.78,1100.0,136.7,129.91,Critical
2024-02-22 15:00:00,513.21,78.46,996.25,109.37,104.93,Critical
2024-02-22 16:00:00,511.15,80.89,1021.07,118.81,117.42,Critical
2024-02-22 17:00:00,566.92,97.4,1093.27,115.23,123.17,Critical
2024-02-22 18:00:00,469.1,65.48,922.31,94.7,88.65,Warning
2024-02-22 19:00:00,485.18,70.43,951.73,90.75,102.83,Critical
2024-02-22 20:00:00,486.08,73.78,1000.99,97.8,96.31,Warning
2024-02-22 21:00:00,510.2,73.96,993.74,117.44,120.06,Critical
2024-02-22 22:00:00,442.94,62.21,953.99,84.98,84.48,Warning
2024-02-22 23:00:00,413.35,53.81,873.93,71.36,74.23,Safe
2024-02-23 00:00:00,379.85,45.02,805.81,51.81,47.74,Safe
2024-02-23 01:00:00,370.21,43.78,809.21,56.3,46.77,Safe
2024-02-23 02:00:00,424.06,55.19,849.82,81.73,78.72,Safe
2024-02-23 03:00:00,380.0,40.97,821.72,29.93,32.0,Safe
2024-02-23 04:00:00,350.41,41.6,795.11,53.79,46.15,Safe
2024-02-23 05:00:00,424.64,54.45,805.03,77.92,72.37,Safe
2024-02-23 06:00:00,477.17,68.69,997.65,99.51,100.3,Critical
2024-02-23 07:00:00,454.99,63.21,903.5,77.12,74.37,Safe
2024-02-23 08:00:00,473.53,65.33,913.96,77.97,80.35,Warning
2024-02-23 09:00:00,548.37,86.92,1071.38,142.86,134.17,Critical
2024-02-23 10:00:00,600.0,99.96,1073.22,134.12,145.18,Critical
2024-02-23 11:00:00,600.0,97.98,1100.0,150.0,160.0,Critical
2024-02-23 12:00:00,507.34,78.6,980.08,109.62,114.85,Critical
2024-02-23 13:00:00,535.19,82.75,984.63,130.0,122.21,Critical
2024-02-23 14:00:00,530.53,83.51,1055.08,115.41,117.13,Critical
2024-02-23 15:00:00,556.58,89.61,1068.36,114.2,119.31,Critical
2024-02-23 16:00:00,570.45,93.74,1088.94,133.49,157.92,Critical
2024-02-23 17:00:00,512.28,76.42,990.19,93.95,94.74,Warning
2024-02-23 18:00:00,492.06,72.73,976.83,120.89,119.69,Critical
2024-02-23 19:00:00,458.88,63.34,889.59,87.32,96.19,Warning
2024-02-23 20:00:00,499.67,74.98,977.36,108.56,97.83,Warning
2024-02-23 21:00:00,438.1,65.14,905.27,88.49,97.14,Warning
2024-02-23 22:00:00,433.44,58.25,860.69,67.62,62.35,Safe
2024-02-23 23:00:00,457.61,64.18,929.94,84.21,94.71,Warning
2024-02-24 00:00:00,381.68,44.57,848.33,55.47,83.21,Warning
2024-02-24 01:00:00,414.13,55.61,869.62,84.69,84.24,Warning
2024-02-24 02:00:00,358.1,43.71,813.89,39.7,39.81,Safe
2024-02-24 03:00:00,408.38,49.91,824.51,55.07,61.07,Safe
2024-02-24 04:00:00,356.73,40.14,800.86,42.07,51.6,Safe
2024-02-24 05:00:00,417.04,53.66,885.02,63.37,67.04,Safe
2024-02-24 06:00:00,460.54,66.12,948.01,76.68,107.72,Critical
2024-02-24 07:00:00,473.08,68.29,953.44,70.38,78.89,Safe
2024-02-24 08:00:00,458.27,66.14,917.09,71.62,73.02,Safe
2024-02-24 09:00:00,501.53,78.77,979.55,114.7,118.9,Critical
2024-02-24 10:00:00,538.99,83.09,1032.95,117.22,123.3,Critical
2024-02-24 11:00:00,504.84,78.32,1009.46,114.4,116.38,Critical
2024-02-24 12:00:00,566.9,91.15,1051.97,123.96,124.37,Critical
2024-02-24 13:00:00,580.31,93.64,1058.82,131.97,141.98,Critical
2024-02-24 14:00:00,526.3,83.63,1043.83,129.78,126.65,Critical
2024-02-24 15:00:00,503.11,79.99,992.03,120.31,112.21,Critical
2024-02-24 16:00:00,532.65,74.67,989.76,114.31,106.58,Critical
2024-02-24 17:00:00,551.25,89.66,1045.29,126.7,138.09,Critical
2024-02-24 18:00:00,487.61,69.72,925.55,97.45,90.55,Warning
2024-02-24 19:00:00,501.43,68.57,978.32,100.12,97.21,Warning
2024-02-24 20:00:00,502.78,72.93,967.29,99.03,98.45,Warning
2024-02-24 21:00:00,451.47,63.92,903.96,79.51,80.63,Warning
2024-02-24 22:00:00,404.62,51.39,826.35,70.8,68.0,Safe
2024-02-24 23:00:00,435.3,61.74,880.32,67.17,68.91,Safe
2024-02-25 00:00:00,392.62,45.07,817.15,66.35,65.65,Safe
2024-02-25 01:00:00,413.77,51.46,899.65,65.17,63.22,Safe
2024-02-25 02:00:00,374.36,45.39,814.09,41.84,44.32,Safe
2024-02-25 03:00:00,351.13,41.43,838.99,43.33,36.63,Safe
2024-02-25 04:00:00,342.3,40.2,798.12,36.14,40.87,Safe
2024-02-25 05:00:00,393.49,44.92,798.61,48.71,38.29,Safe
2024-02-25 06:00:00,471.17,67.37,926.44,84.64,78.77,Safe
2024-02-25 07:00:00,442.49,59.87,871.17,71.19,62.31,Safe
2024-02-25 08:00:00,424.04,58.89,875.62,71.01,78.54,Safe
2024-02-25 09:00:00,479.31,74.95,955.26,98.02,99.24,Warning
2024-02-25 10:00:00,580.56,91.77,1016.97,134.8,131.19,Critical
2024-02-25 11:00:00,528.51,81.98,1043.18,113.74,118.18,Critical
2024-02-25 12:00:00,511.9,74.8,978.64,106.33,116.97,Critical
2024-02-25 13:00:00,559.04,91.11,1040.45,127.02,111.51,Critical
2024-02-25 14:00:00,524.96,82.07,1015.23,117.99,119.59,Critical
2024-02-25 15:00:00,582.71,93.18,1047.52,132.35,133.7,Critical
2024-02-25 16:00:00,600.0,98.08,1031.64,132.09,138.82,Critical
2024-02-25 17:00:00,567.21,89.01,1100.0,122.38,129.17,Critical
2024-02-25 18:00:00,479.43,70.89,958.62,96.99,96.69,Warning
2024-02-25 19:00:00,463.28,63.67,905.39,94.22,89.2,Warning
2024-02-25 20:00:00,494.89,69.84,906.65,91.32,88.6,Warning
2024-02-25 21:00:00,494.49,73.99,937.08,92.85,96.03,Warning
2024-02-25 22:00:00,404.09,52.82,900.5,65.37,61.62,Safe
2024-02-25 23:00:00,451.84,58.26,924.34,74.71,69.18,Safe
2024-02-26 00:00:00,414.28,55.86,895.87,65.61,49.52,Safe
2024-02-26 01:00:00,421.57,53.19,841.42,54.74,54.69,Safe
2024-02-26 02:00:00,412.18,53.25,899.47,66.74,69.51,Safe
2024-02-26 03:00:00,361.98,46.94,844.6,55.9,59.63,Safe
2024-02-26 04:00:00,428.0,53.05,879.66,60.58,62.19,Safe
2024-02-26 05:00:00,364.87,50.87,864.17,51.85,58.39,Safe
2024-02-26 06:00:00,446.38,68.54,909.55,78.81,79.72,Safe
2024-02-26 07:00:00,436.7,57.33,860.29,61.66,69.39,Safe
2024-02-26 08:00:00,453.42,61.51,896.33,72.83,72.61,Safe
2024-02-26 09:00:00,485.15,73.52,981.76,98.03,103.81,Critical
2024-02-26 10:00:00,512.31,77.56,957.43,94.11,86.1,Warning
2024-02-26 11:00:00,473.32,77.19,982.09,100.23,99.15,Warning
2024-02-26 12:00:00,518.54,77.16,981.91,101.1,122.93,Critical
2024-02-26 13:00:00,557.06,88.39,1059.39,118.11,127.78,Critical
2024-02-26 14:00:00,566.0,91.66,1073.14,133.24,122.27,Critical
2024-02-26 15:00:00,584.09,95.95,1057.53,129.98,126.47,Critical
2024-02-26 16:00:00,588.19,95.32,1100.0,133.84,128.34,Critical
2024-02-26 17:00:00,558.32,89.68,1022.81,134.98,133.73,Critical
2024-02-26 18:00:00,468.48,73.68,992.43,91.03,94.43,Warning
2024-02-26 19:00:00,489.39,64.66,911.2,100.89,91.08,Warning
2024-02-26 20:00:00,484.77,66.99,938.56,88.65,88.41,Warning
2024-02-26 21:00:00,466.89,71.22,961.07,85.14,82.41,Warning
2024-02-26 22:00:00,408.69,53.38,871.25,62.26,65.16,Safe
2024-02-26 23:00:00,423.86,56.79,898.79,73.61,78.15,Safe
2024-02-27 00:00:00,448.94,58.46,900.91,87.65,88.67,Warning
2024-02-27 01:00:00,341.65,42.97,832.09,53.84,62.76,Safe
2024-02-27 02:00:00,390.89,49.47,857.57,60.92,45.27,Safe
2024-02-27 03:00:00,365.83,47.62,810.28,63.07,57.58,Safe
2024-02-27 04:00:00,419.57,55.89,885.39,55.93,56.85,Safe
2024-02-27 05:00:00,340.78,36.85,771.84,40.52,40.96,Safe
2024-02-27 06:00:00,444.44,60.83,879.75,80.3,82.8,Warning
2024-02-27 07:00:00,451.05,64.88,918.02,86.93,79.22,Safe
2024-02-27 08:00:00,475.41,71.48,961.43,82.61,86.19,Warning
2024-02-27 09:00:00,539.56,82.72,1019.09,108.07,107.05,Critical
2024-02-27 10:00:00,562.17,88.95,1067.98,125.81,146.4,Critical
2024-02-27 11:00:00,509.76,75.51,1006.31,114.65,109.45,Critical
2024-02-27 12:00:00,497.76,75.06,982.7,117.82,120.72,Critical
2024-02-27 13:00:00,570.44,94.61,1084.43,128.62,129.23,Critical
2024-02-27 14:00:00,571.98,93.41,1069.15,121.71,122.46,Critical
2024-02-27 15:00:00,530.06,80.76,1020.68,120.02,130.31,Critical
2024-02-27 16:00:00,493.01,80.87,1015.06,129.72,133.34,Critical
2024-02-27 17:00:00,540.24,83.68,1017.2,125.84,114.88,Critical
2024-02-27 18:00:00,478.41,68.52,989.94,89.06,91.77,Warning
2024-02-27 19:00:00,493.95,73.27,954.33,121.7,100.91,Critical
2024-02-27 20:00:00,450.91,63.25,948.25,90.26,99.42,Warning
2024-02-27 21:00:00,429.55,66.37,902.06,75.76,64.57,Safe
2024-02-27 22:00:00,447.08,63.31,934.45,99.0,92.31,Warning
2024-02-27 23:00:00,428.09,50.76,885.4,60.68,65.22,Safe
2024-02-28 00:00:00,377.46,44.32,779.64,44.78,35.02,Safe
2024-02-28 01:00:00,422.82,56.78,886.96,78.03,79.08,Safe
2024-02-28 02:00:00,418.96,54.68,889.14,69.9,73.21,Safe
2024-02-28 03:00:00,421.65,54.17,876.39,69.52,74.38,Safe
2024-02-28 04:00:00,372.86,40.91,812.87,48.6,44.54,Safe
2024-02-28 05:00:00,411.04,53.56,870.8,76.01,81.41,Warning
2024-02-28 06:00:00,451.71,61.44,883.13,60.82,70.27,Safe
2024-02-28 07:00:00,478.47,63.75,970.85,92.13,93.37,Warning
2024-02-28 08:00:00,448.53,58.61,881.97,74.24,67.04,Safe
2024-02-28 09:00:00,563.84,82.77,1023.4,113.4,117.83,Critical
2024-02-28 10:00:00,491.45,75.16,961.57,94.51,102.49,Critical
2024-02-28 11:00:00,567.31,85.96,979.73,98.83,102.78,Critical
2024-02-28 12:00:00,503.25,78.58,972.56,99.15,110.81,Critical
2024-02-28 13:00:00,514.43,77.37,955.0,115.12,109.24,Critical
2024-02-28 14:00:00,523.73,78.37,1015.86,117.07,118.7,Critical
2024-02-28 15:00:00,546.77,88.48,1029.05,121.03,122.43,Critical
2024-02-28 16:00:00,546.55,86.33,1020.34,108.9,110.66,Critical
2024-02-28 17:00:00,560.11,86.84,1010.78,128.25,130.07,Critical
2024-02-28 18:00:00,480.62,72.64,965.27,107.81,95.09,Warning
2024-02-28 19:00:00,482.65,64.82,908.34,95.79,104.55,Critical
2024-02-28 20:00:00,487.7,76.77,1005.68,96.37,120.63,Critical
2024-02-28 21:00:00,493.24,66.52,939.24,85.17,93.1,Warning
2024-02-28 22:00:00,437.26,55.81,866.47,85.15,85.6,Warning
2024-02-28 23:00:00,392.42,48.42,860.81,50.22,57.43,Safe
2024-02-29 00:00:00,400.4,51.51,857.72,67.12,54.71,Safe
2024-02-29 01:00:00,407.1,53.55,868.22,52.24,58.86,Safe
2024-02-29 02:00:00,351.34,38.31,759.37,37.88,43.23,Safe
2024-02-29 03:00:00,362.72,40.85,802.69,51.09,51.36,Safe
2024-02-29 04:00:00,434.29,54.18,877.97,70.61,68.39,Safe
2024-02-29 05:00:00,421.8,48.56,872.14,68.41,66.42,Safe
2024-02-29 06:00:00,461.23,64.61,906.51,74.85,73.31,Safe
2024-02-29 07:00:00,427.44,59.82,949.22,72.53,73.88,Safe
2024-02-29 08:00:00,474.84,70.62,965.35,98.78,105.78,Critical
2024-02-29 09:00:00,578.48,95.26,1042.87,138.54,132.18,Critical
2024-02-29 10:00:00,551.34,91.44,1038.61,127.96,133.52,Critical
2024-02-29 11:00:00,558.65,93.79,1100.0,140.34,139.5,Critical
2024-02-29 12:00:00,570.56,85.3,1053.85,110.95,116.95,Critical
2024-02-29 13:00:00,588.72,96.12,1081.0,133.48,126.32,Critical
2024-02-29 14:00:00,527.1,84.69,1026.75,131.42,123.49,Critical
2024-02-29 15:00:00,583.83,93.1,1039.88,141.86,135.23,Critical
2024-02-29 16:00:00,570.3,96.7,1100.0,141.7,140.63,Critical
2024-02-29 17:00:00,540.86,89.05,1023.52,120.76,121.3,Critical
2024-02-29 18:00:00,500.0,77.81,1007.63,114.87,139.38,Critical
2024-02-29 19:00:00,464.0,60.21,930.79,86.14,85.0,Warning
2024-02-29 20:00:00,461.14,66.17,931.91,75.36,75.03,Safe
2024-02-29 21:00:00,488.38,80.64,1024.49,116.59,124.77,Critical
2024-02-29 22:00:00,431.62,53.67,909.0,65.03,74.22,Safe
2024-02-29 23:00:00,401.83,51.53,863.55,69.91,61.22,Safe
2024-03-01 00:00:00,359.43,46.33,827.79,39.25,35.09,Safe
2024-03-01 01:00:00,384.05,47.12,834.13,68.98,76.9,Safe
2024-03-01 02:00:00,429.65,55.59,861.6,68.31,62.92,Safe
2024-03-01 03:00:00,374.02,42.09,793.61,39.4,41.31,Safe
2024-03-01 04:00:00,399.18,43.5,827.23,49.0,49.14,Safe
2024-03-01 05:00:00,365.34,44.32,817.99,47.9,41.88,Safe
2024-03-01 06:00:00,479.85,69.8,956.21,94.24,90.61,Warning
2024-03-01 07:00:00,438.05,61.96,877.02,88.4,88.98,Warning
2024-03-01 08:00:00,464.49,71.52,955.56,94.43,87.11,Warning
2024-03-01 09:00:00,587.92,93.88,1092.06,118.5,123.92,Critical
2024-03-01 10:00:00,575.29,92.2,1036.38,119.75,131.15,Critical
2024-03-01 11:00:00,567.61,90.91,1054.91,150.0,141.63,Critical
2024-03-01 12:00:00,557.7,87.93,998.85,122.68,123.16,Critical
2024-03-01 13:00:00,504.48,78.52,963.88,112.72,108.23,Critical
2024-03-01 14:00:00,576.48,97.64,1100.0,135.7,138.98,Critical
2024-03-01 15:00:00,575.25,93.68,1061.6,124.32,130.35,Critical
2024-03-01 16:00:00,577.42,90.29,1091.54,127.68,129.47,Critical
2024-03-01 17:00:00,577.83,88.83,1053.66,129.09,127.29,Critical
2024-03-01 18:00:00,495.94,71.2,967.67,94.41,91.48,Warning
2024-03-01 19:00:00,482.25,70.46,928.62,108.83,107.63,Critical
2024-03-01 20:00:00,458.26,63.62,909.63,78.72,75.53,Safe
2024-03-01 21:00:00,449.48,62.33,895.53,72.21,75.73,Safe
2024-03-01 22:00:00,396.48,52.71,840.11,69.26,61.76,Safe
2024-03-01 23:00:00,419.51,54.79,888.56,77.68,77.7,Safe
2024-03-02 00:00:00,356.63,43.83,838.17,50.58,54.89,Safe
2024-03-02 01:00:00,381.98,45.93,838.43,50.37,49.67,Safe
2024-03-02 02:00:00,450.95,57.01,866.83,59.38,61.97,Safe
2024-03-02 03:00:00,395.88,46.09,837.73,66.71,79.93,Safe
2024-03-02 04:00:00,397.72,52.66,821.22,68.71,64.12,Safe
2024-03-02 05:00:00,404.39,51.35,885.86,61.81,69.37,Safe
2024-03-02 06:00:00,431.96,60.91,875.99,76.64,79.76,Safe
2024-03-02 07:00:00,465.16,66.51,907.9,85.01,87.2,Warning
2024-03-02 08:00:00,446.62,58.01,892.59,89.49,83.5,Warning
2024-03-02 09:00:00,576.22,91.77,1063.34,122.65,110.74,Critical
2024-03-02 10:00:00,600.0,96.24,1079.6,133.62,130.31,Critical
2024-03-02 11:00:00,531.81,78.78,969.48,103.22,104.39,Critical
2024-03-02 12:00:00,493.18,72.58,987.83,102.63,105.56,Critical
2024-03-02 13:00:00,557.4,86.98,997.81,121.14,131.88,Critical
2024-03-02 14:00:00,486.01,72.21,928.42,97.01,108.35,Critical
2024-03-02 15:00:00,538.57,88.59,1040.6,115.32,122.53,Critical
2024-03-02 16:00:00,500.76,70.62,925.29,107.51,118.58,Critical
2024-03-02 17:00:00,600.0,99.47,1100.0,138.92,139.2,Critical
